,SNo,Date,RegionCode,RegionName,ProvinceCode,ProvinceName,ProvinceAbbreviation,Latitude,Longitude,TotalPositiveCases
30218,30218,2020-10-01T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,640
30219,30219,2020-10-01T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,823
30220,30220,2020-10-01T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,1890
30221,30221,2020-10-01T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1053
8067,8067,2020-04-27T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,723
8066,8066,2020-04-27T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,1274
8320,8320,2020-04-29T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,244
28432,28432,2020-09-19T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,1780
33497,33497,2020-10-23T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,1588
33499,33499,2020-10-23T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1516
2817,2817,2020-03-17T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,31
2816,2816,2020-03-17T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,19
36774,36774,2020-11-14T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,5806
36775,36775,2020-11-14T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4946
36776,36776,2020-11-14T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3937
36777,36777,2020-11-14T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3622
2691,2691,2020-03-16T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,38
2690,2690,2020-03-16T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,101
2689,2689,2020-03-16T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,19
2688,2688,2020-03-16T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,18
36923,36923,2020-11-15T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,5989
36924,36924,2020-11-15T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5046
36925,36925,2020-11-15T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4032
36926,36926,2020-11-15T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3738
2563,2563,2020-03-15T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,30
2562,2562,2020-03-15T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,82
2561,2561,2020-03-15T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,10
2560,2560,2020-03-15T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,15
37072,37072,2020-11-16T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,6233
37073,37073,2020-11-16T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5336
37074,37074,2020-11-16T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4072
37075,37075,2020-11-16T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3796
2435,2435,2020-03-14T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,25
2434,2434,2020-03-14T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,65
2433,2433,2020-03-14T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,9
2432,2432,2020-03-14T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,13
37221,37221,2020-11-17T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,6454
37222,37222,2020-11-17T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5511
37223,37223,2020-11-17T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4200
2818,2818,2020-03-17T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,138
37224,37224,2020-11-17T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3988
2819,2819,2020-03-17T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,41
36627,36627,2020-11-13T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3822
3330,3330,2020-03-21T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,302
3329,3329,2020-03-21T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,105
3328,3328,2020-03-21T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,31
36178,36178,2020-11-10T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,4803
36179,36179,2020-11-10T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4109
36180,36180,2020-11-10T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3534
36181,36181,2020-11-10T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3106
3203,3203,2020-03-20T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,80
3202,3202,2020-03-20T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,259
3201,3201,2020-03-20T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,81
3200,3200,2020-03-20T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,29
36327,36327,2020-11-11T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,5064
36328,36328,2020-11-11T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4299
36329,36329,2020-11-11T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3632
36330,36330,2020-11-11T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3227
3075,3075,2020-03-19T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,69
3074,3074,2020-03-19T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,223
3073,3073,2020-03-19T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,68
3072,3072,2020-03-19T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,25
36476,36476,2020-11-12T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,5237
36477,36477,2020-11-12T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4486
36478,36478,2020-11-12T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3744
36479,36479,2020-11-12T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3284
2947,2947,2020-03-18T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,44
2946,2946,2020-03-18T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,160
2945,2945,2020-03-18T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,39
2944,2944,2020-03-18T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,20
36625,36625,2020-11-13T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,5432
36626,36626,2020-11-13T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4708
36628,36628,2020-11-13T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3454
2307,2307,2020-03-13T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,23
2306,2306,2020-03-13T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,48
2305,2305,2020-03-13T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,9
1794,1794,2020-03-09T18:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,14
1793,1793,2020-03-09T18:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4
1792,1792,2020-03-09T18:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,5
38115,38115,2020-11-23T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,7994
38116,38116,2020-11-23T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,6474
38117,38117,2020-11-23T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4790
38118,38118,2020-11-23T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4638
1667,1667,2020-03-08T18:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4
1666,1666,2020-03-08T18:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,8
1665,1665,2020-03-08T18:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4
1664,1664,2020-03-08T18:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,1
38264,38264,2020-11-24T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,8123
38265,38265,2020-11-24T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,6628
38266,38266,2020-11-24T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4911
38267,38267,2020-11-24T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4777
1539,1539,2020-03-07T18:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4
1538,1538,2020-03-07T18:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2
1537,1537,2020-03-07T18:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4
1536,1536,2020-03-07T18:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,1
38413,38413,2020-11-25T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,8234
38414,38414,2020-11-25T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,6779
38415,38415,2020-11-25T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,5108
38416,38416,2020-11-25T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4901
1411,1411,2020-03-06T18:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,3
1410,1410,2020-03-06T18:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,1
1409,1409,2020-03-06T18:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,4
1408,1408,2020-03-06T18:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,1
38562,38562,2020-11-26T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,8375
38563,38563,2020-11-26T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,6899
1795,1795,2020-03-09T18:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,7
37969,37969,2020-11-22T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4557
37968,37968,2020-11-22T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4733
37967,37967,2020-11-22T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,6171
2304,2304,2020-03-13T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,9
37370,37370,2020-11-18T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,6714
37371,37371,2020-11-18T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5634
37372,37372,2020-11-18T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4324
37373,37373,2020-11-18T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4092
37519,37519,2020-11-19T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,7086
37520,37520,2020-11-19T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5702
37521,37521,2020-11-19T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4396
2179,2179,2020-03-12T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,20
2178,2178,2020-03-12T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,48
2177,2177,2020-03-12T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,8
2176,2176,2020-03-12T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,8
37522,37522,2020-11-19T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4248
37668,37668,2020-11-20T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,7387
3331,3331,2020-03-21T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,91
37669,37669,2020-11-20T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5911
37671,37671,2020-11-20T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4334
2051,2051,2020-03-11T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,9
2050,2050,2020-03-11T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,18
2049,2049,2020-03-11T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5
2048,2048,2020-03-11T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,6
37817,37817,2020-11-21T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,7566
37818,37818,2020-11-21T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,6082
37819,37819,2020-11-21T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4628
37820,37820,2020-11-21T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,4420
1923,1923,2020-03-10T18:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,9
1922,1922,2020-03-10T18:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,18
1921,1921,2020-03-10T18:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,5
1920,1920,2020-03-10T18:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,6
37966,37966,2020-11-22T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,7788
37670,37670,2020-11-20T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,4498
33498,33498,2020-10-23T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2356
36032,36032,2020-11-09T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2928
36030,36030,2020-11-09T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,3967
4866,4866,2020-04-02T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,646
4865,4865,2020-04-02T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,412
4864,4864,2020-04-02T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,140
34241,34241,2020-10-28T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2487
34242,34242,2020-10-28T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2186
34243,34243,2020-10-28T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2603
34244,34244,2020-10-28T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1752
4739,4739,2020-04-01T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,292
4738,4738,2020-04-01T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,631
4737,4737,2020-04-01T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,385
4736,4736,2020-04-01T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,128
34390,34390,2020-10-29T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2622
34391,34391,2020-10-29T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2382
34392,34392,2020-10-29T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2665
34393,34393,2020-10-29T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1816
4611,4611,2020-03-31T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,280
4610,4610,2020-03-31T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,622
4609,4609,2020-03-31T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,376
4608,4608,2020-03-31T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,123
34539,34539,2020-10-30T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2811
34540,34540,2020-10-30T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2486
34541,34541,2020-10-30T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2703
34542,34542,2020-10-30T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1882
34688,34688,2020-10-31T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2982
34689,34689,2020-10-31T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2623
34690,34690,2020-10-31T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2762
4483,4483,2020-03-30T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,273
4482,4482,2020-03-30T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,594
4481,4481,2020-03-30T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,363
4867,4867,2020-04-02T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,299
4480,4480,2020-03-30T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,115
34095,34095,2020-10-27T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1708
34093,34093,2020-10-27T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2016
5379,5379,2020-04-06T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,327
5378,5378,2020-04-06T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,728
5377,5377,2020-04-06T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,483
5376,5376,2020-04-06T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,183
33645,33645,2020-10-24T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,1917
33646,33646,2020-10-24T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,1704
33647,33647,2020-10-24T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2399
33648,33648,2020-10-24T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1551
5251,5251,2020-04-05T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,325
5250,5250,2020-04-05T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,727
5249,5249,2020-04-05T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,472
5248,5248,2020-04-05T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,179
33794,33794,2020-10-25T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2025
33795,33795,2020-10-25T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,1853
33796,33796,2020-10-25T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2451
33797,33797,2020-10-25T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1581
5123,5123,2020-04-04T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,317
5122,5122,2020-04-04T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,700
5121,5121,2020-04-04T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,437
5120,5120,2020-04-04T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,174
33943,33943,2020-10-26T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2215
33944,33944,2020-10-26T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,1927
33945,33945,2020-10-26T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2493
33946,33946,2020-10-26T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1647
4995,4995,2020-04-03T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,310
4994,4994,2020-04-03T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,669
4993,4993,2020-04-03T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,418
4992,4992,2020-04-03T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,166
34092,34092,2020-10-27T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,2333
34094,34094,2020-10-27T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2552
34691,34691,2020-10-31T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,1975
34837,34837,2020-11-01T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,3206
34838,34838,2020-11-01T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2698
3843,3843,2020-03-25T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,146
3842,3842,2020-03-25T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,412
3841,3841,2020-03-25T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,195
3840,3840,2020-03-25T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,60
35582,35582,2020-11-06T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,3939
35583,35583,2020-11-06T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,3564
35584,35584,2020-11-06T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3135
35585,35585,2020-11-06T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2582
3715,3715,2020-03-24T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,133
3714,3714,2020-03-24T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,369
3713,3713,2020-03-24T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,140
3712,3712,2020-03-24T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,47
35731,35731,2020-11-07T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,4077
35732,35732,2020-11-07T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,3667
35733,35733,2020-11-07T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3210
35734,35734,2020-11-07T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2674
3587,3587,2020-03-23T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,129
3586,3586,2020-03-23T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,370
3585,3585,2020-03-23T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,124
3584,3584,2020-03-23T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,40
35880,35880,2020-11-08T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,4319
35881,35881,2020-11-08T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,3782
35882,35882,2020-11-08T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3291
35883,35883,2020-11-08T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2797
3459,3459,2020-03-22T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,102
3458,3458,2020-03-22T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,334
3457,3457,2020-03-22T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,113
3456,3456,2020-03-22T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,38
36029,36029,2020-11-09T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,4531
35436,35436,2020-11-05T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2496
35435,35435,2020-11-05T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3076
35434,35434,2020-11-05T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,3463
35433,35433,2020-11-05T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,3796
34839,34839,2020-11-01T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2864
34840,34840,2020-11-01T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2039
4355,4355,2020-03-29T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,266
4354,4354,2020-03-29T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,576
4353,4353,2020-03-29T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,350
4352,4352,2020-03-29T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,101
34986,34986,2020-11-02T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,3344
34987,34987,2020-11-02T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,2935
34988,34988,2020-11-02T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2888
34989,34989,2020-11-02T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2099
4227,4227,2020-03-28T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,229
4226,4226,2020-03-28T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,512
4225,4225,2020-03-28T17:00:00,13,Abruzzo,67,Teramo,TE,42.6589177,13.70439971,304
4224,4224,2020-03-28T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,88
36031,36031,2020-11-09T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,3391
35135,35135,2020-11-03T17:00:00,13,Abruzzo,66,L'Aquila,AQ,42.35122196,13.39843823,3494
35137,35137,2020-11-03T17:00:00,13,Abruzzo,68,Pescara,PE,42.46458398,14.21364822,2990
35138,35138,2020-11-03T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,2280
4099,4099,2020-03-27T17:00:00,13,Abruzzo,69,Chieti,CH,42.35103167,14.16754574,189
